date,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
2021-03-31,Norway,NOR,2021-03-31,998791.0,702837.0,295954.0,45105.0,21279.0,18.42,12.96,5.46,3925.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-01,Norway,NOR,2021-04-01,1009947.0,712444.0,297503.0,11156.0,16913.0,18.63,13.14,5.49,3120.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-02,Norway,NOR,2021-04-02,1015126.0,716871.0,298255.0,5179.0,14966.0,18.72,13.22,5.5,2761.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-03,Norway,NOR,2021-04-03,1015475.0,717192.0,298283.0,349.0,14898.0,18.73,13.23,5.5,2748.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-04,Norway,NOR,2021-04-04,1015963.0,717625.0,298338.0,488.0,14911.0,18.74,13.24,5.5,2750.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-05,Norway,NOR,2021-04-05,1017512.0,719060.0,298452.0,1549.0,14416.0,18.77,13.26,5.51,2659.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-06,Norway,NOR,2021-04-06,1039169.0,738017.0,301152.0,21657.0,12212.0,19.17,13.61,5.56,2253.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-07,Norway,NOR,2021-04-07,1102185.0,797245.0,304940.0,63016.0,14771.0,20.33,14.71,5.62,2725.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-08,Norway,NOR,2021-04-08,1164350.0,855170.0,309180.0,62165.0,22058.0,21.48,15.77,5.7,4069.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-09,Norway,NOR,2021-04-09,1192758.0,882859.0,309899.0,28408.0,25376.0,22.0,16.29,5.72,4681.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-10,Norway,NOR,2021-04-10,1194001.0,884018.0,309983.0,1243.0,25504.0,22.02,16.31,5.72,4704.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-11,Norway,NOR,2021-04-11,1194625.0,884605.0,310020.0,624.0,25523.0,22.04,16.32,5.72,4708.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-12,Norway,NOR,2021-04-12,1198545.0,888397.0,310148.0,3920.0,25862.0,22.11,16.39,5.72,4770.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-13,Norway,NOR,2021-04-13,1224865.0,914250.0,310615.0,26320.0,26528.0,22.59,16.86,5.73,4893.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-14,Norway,NOR,2021-04-14,1294199.0,982071.0,312128.0,69334.0,27431.0,23.87,18.12,5.76,5060.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-15,Norway,NOR,2021-04-15,1361408.0,1047973.0,313435.0,67209.0,28151.0,25.11,19.33,5.78,5193.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-16,Norway,NOR,2021-04-16,1391608.0,1077246.0,314362.0,30200.0,28407.0,25.67,19.87,5.8,5240.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-17,Norway,NOR,2021-04-17,1393842.0,1079295.0,314547.0,2234.0,28549.0,25.71,19.91,5.8,5266.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-18,Norway,NOR,2021-04-18,1395192.0,1080613.0,314579.0,1350.0,28652.0,25.74,19.93,5.8,5285.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-19,Norway,NOR,2021-04-19,1401965.0,1087151.0,314814.0,6773.0,29060.0,25.86,20.05,5.81,5360.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-20,Norway,NOR,2021-04-20,1422676.0,1106960.0,315716.0,20711.0,28259.0,26.24,20.42,5.82,5213.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-21,Norway,NOR,2021-04-21,1485345.0,1166607.0,318738.0,62669.0,27307.0,27.4,21.52,5.88,5037.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-22,Norway,NOR,2021-04-22,1539309.0,1218031.0,321278.0,53964.0,25414.0,28.39,22.47,5.93,4688.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-23,Norway,NOR,2021-04-23,1559271.0,1236565.0,322706.0,19962.0,23952.0,28.76,22.81,5.95,4418.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-24,Norway,NOR,2021-04-24,1559788.0,1236993.0,322795.0,517.0,23707.0,28.77,22.82,5.95,4373.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-25,Norway,NOR,2021-04-25,1560150.0,1237322.0,322828.0,362.0,23565.0,28.78,22.82,5.95,4347.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-26,Norway,NOR,2021-04-26,1563077.0,1239691.0,323386.0,2927.0,23016.0,28.83,22.87,5.97,4246.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-27,Norway,NOR,2021-04-27,1588744.0,1259271.0,329473.0,25667.0,23724.0,29.31,23.23,6.08,4376.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-28,Norway,NOR,2021-04-28,1672694.0,1318232.0,354462.0,83950.0,26764.0,30.85,24.32,6.54,4937.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-29,Norway,NOR,2021-04-29,1748326.0,1372678.0,375648.0,75632.0,29860.0,32.25,25.32,6.93,5508.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-04-30,Norway,NOR,2021-04-30,1782296.0,1398364.0,383932.0,33970.0,31861.0,32.88,25.79,7.08,5877.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-01,Norway,NOR,2021-05-01,1784195.0,1399912.0,384283.0,1899.0,32058.0,32.91,25.82,7.09,5913.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-02,Norway,NOR,2021-05-02,1785529.0,1400956.0,384573.0,1334.0,32197.0,32.94,25.84,7.09,5939.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-03,Norway,NOR,2021-05-03,1790158.0,1404094.0,386064.0,4629.0,32440.0,33.02,25.9,7.12,5984.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-04,Norway,NOR,2021-05-04,1812627.0,1414346.0,398281.0,22469.0,31983.0,33.44,26.09,7.35,5900.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-05,Norway,NOR,2021-05-05,1892172.0,1455126.0,437046.0,79545.0,31354.0,34.9,26.84,8.06,5784.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-06,Norway,NOR,2021-05-06,1963448.0,1490320.0,473128.0,71276.0,30732.0,36.22,27.49,8.73,5669.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-07,Norway,NOR,2021-05-07,1995191.0,1505740.0,489451.0,31743.0,30414.0,36.8,27.77,9.03,5610.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-08,Norway,NOR,2021-05-08,1996349.0,1506281.0,490068.0,1158.0,30308.0,36.82,27.78,9.04,5591.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-09,Norway,NOR,2021-05-09,1997004.0,1506560.0,490444.0,655.0,30211.0,36.84,27.79,9.05,5573.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-10,Norway,NOR,2021-05-10,2005951.0,1508975.0,496976.0,8947.0,30828.0,37.0,27.83,9.17,5687.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-11,Norway,NOR,2021-05-11,2055609.0,1526995.0,528614.0,49658.0,34712.0,37.92,28.17,9.75,6403.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-12,Norway,NOR,2021-05-12,2151424.0,1569249.0,582175.0,95815.0,37036.0,39.69,28.95,10.74,6832.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-13,Norway,NOR,2021-05-13,2172985.0,1582037.0,590948.0,21561.0,29934.0,40.08,29.18,10.9,5522.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-14,Norway,NOR,2021-05-14,2192437.0,1593135.0,599302.0,19452.0,28178.0,40.44,29.39,11.05,5198.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-15,Norway,NOR,2021-05-15,2195159.0,1595079.0,600080.0,2722.0,28401.0,40.49,29.42,11.07,5239.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-16,Norway,NOR,2021-05-16,2197526.0,1596365.0,601161.0,2367.0,28646.0,40.54,29.45,11.09,5284.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-17,Norway,NOR,2021-05-17,2198151.0,1596560.0,601591.0,625.0,27457.0,40.55,29.45,11.1,5065.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-18,Norway,NOR,2021-05-18,2226455.0,1601122.0,625333.0,28304.0,24407.0,41.07,29.53,11.53,4502.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-19,Norway,NOR,2021-05-19,2307024.0,1609318.0,697706.0,80569.0,22229.0,42.56,29.69,12.87,4100.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-20,Norway,NOR,2021-05-20,2384653.0,1618104.0,766549.0,77629.0,30238.0,43.99,29.85,14.14,5578.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-21,Norway,NOR,2021-05-21,2420890.0,1623107.0,797783.0,36237.0,32636.0,44.66,29.94,14.72,6020.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-22,Norway,NOR,2021-05-22,2423249.0,1624425.0,798824.0,2359.0,32584.0,44.7,29.96,14.74,6010.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-23,Norway,NOR,2021-05-23,2424486.0,1625248.0,799238.0,1237.0,32423.0,44.72,29.98,14.74,5981.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-24,Norway,NOR,2021-05-24,2427877.0,1626088.0,801789.0,3391.0,32818.0,44.78,29.99,14.79,6054.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-25,Norway,NOR,2021-05-25,2461116.0,1630169.0,830947.0,33239.0,33523.0,45.4,30.07,15.33,6184.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-26,Norway,NOR,2021-05-26,2554847.0,1639938.0,914909.0,93731.0,35403.0,47.13,30.25,16.88,6530.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-27,Norway,NOR,2021-05-27,2638553.0,1649462.0,989091.0,83706.0,36271.0,48.67,30.43,18.24,6691.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-28,Norway,NOR,2021-05-28,2675624.0,1654502.0,1021122.0,37071.0,36391.0,49.35,30.52,18.84,6713.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-29,Norway,NOR,2021-05-29,2678351.0,1655134.0,1023217.0,2727.0,36443.0,49.4,30.53,18.87,6722.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-30,Norway,NOR,2021-05-30,2680106.0,1655274.0,1024832.0,1755.0,36517.0,49.44,30.53,18.9,6736.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-05-31,Norway,NOR,2021-05-31,2689837.0,1658402.0,1031435.0,9731.0,37423.0,49.62,30.59,19.03,6903.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-01,Norway,NOR,2021-06-01,2731815.0,1677241.0,1054574.0,41978.0,38671.0,50.39,30.94,19.45,7133.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-02,Norway,NOR,2021-06-02,2855138.0,1730322.0,1124816.0,123323.0,42899.0,52.67,31.92,20.75,7913.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-03,Norway,NOR,2021-06-03,2968910.0,1785467.0,1183443.0,113772.0,47194.0,54.76,32.93,21.83,8705.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-04,Norway,NOR,2021-06-04,3020123.0,1817093.0,1203030.0,51213.0,49214.0,55.71,33.52,22.19,9078.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-05,Norway,NOR,2021-06-05,3024535.0,1820799.0,1203736.0,4412.0,49455.0,55.79,33.59,22.2,9122.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-06,Norway,NOR,2021-06-06,3027875.0,1823810.0,1204065.0,3340.0,49681.0,55.85,33.64,22.21,9164.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-07,Norway,NOR,2021-06-07,3046408.0,1839463.0,1206945.0,18533.0,50939.0,56.19,33.93,22.26,9396.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-08,Norway,NOR,2021-06-08,3092952.0,1866663.0,1226289.0,46544.0,51591.0,57.05,34.43,22.62,9516.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-09,Norway,NOR,2021-06-09,3193695.0,1906896.0,1286799.0,100743.0,48365.0,58.91,35.17,23.74,8921.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-10,Norway,NOR,2021-06-10,3288847.0,1946680.0,1342167.0,95152.0,45705.0,60.67,35.91,24.76,8431.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-11,Norway,NOR,2021-06-11,3331404.0,1968304.0,1363100.0,42557.0,44469.0,61.45,36.31,25.14,8203.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-12,Norway,NOR,2021-06-12,3335327.0,1971395.0,1363932.0,3923.0,44399.0,61.52,36.36,25.16,8190.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-13,Norway,NOR,2021-06-13,3338236.0,1973635.0,1364601.0,2909.0,44337.0,61.58,36.41,25.17,8178.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-14,Norway,NOR,2021-06-14,3360284.0,1993123.0,1367161.0,22048.0,44839.0,61.98,36.77,25.22,8271.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-15,Norway,NOR,2021-06-15,3399858.0,2022201.0,1377657.0,39574.0,43844.0,62.71,37.3,25.41,8087.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-16,Norway,NOR,2021-06-16,3505464.0,2086768.0,1418696.0,105606.0,44538.0,64.66,38.49,26.17,8215.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-17,Norway,NOR,2021-06-17,3597543.0,2146248.0,1451295.0,92079.0,44099.0,66.36,39.59,26.77,8134.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-18,Norway,NOR,2021-06-18,3641576.0,2177992.0,1463584.0,44033.0,44310.0,67.17,40.18,27.0,8173.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-19,Norway,NOR,2021-06-19,3648484.0,2184238.0,1464246.0,6908.0,44737.0,67.3,40.29,27.01,8252.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-20,Norway,NOR,2021-06-20,3652914.0,2188578.0,1464336.0,4430.0,44954.0,67.38,40.37,27.01,8292.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-21,Norway,NOR,2021-06-21,3673171.0,2206137.0,1467034.0,20257.0,44698.0,67.76,40.69,27.06,8245.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-22,Norway,NOR,2021-06-22,3723308.0,2243154.0,1480154.0,50137.0,46207.0,68.68,41.38,27.3,8523.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-23,Norway,NOR,2021-06-23,3833095.0,2320928.0,1512167.0,109787.0,46804.0,70.71,42.81,27.89,8633.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-24,Norway,NOR,2021-06-24,3945899.0,2411983.0,1533916.0,112804.0,49765.0,72.79,44.49,28.29,9180.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-25,Norway,NOR,2021-06-25,3999753.0,2456508.0,1543245.0,53854.0,51168.0,73.78,45.31,28.47,9438.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-26,Norway,NOR,2021-06-26,4009864.0,2465003.0,1544861.0,10111.0,51626.0,73.97,45.47,28.5,9523.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-27,Norway,NOR,2021-06-27,4015517.0,2469449.0,1546068.0,5653.0,51800.0,74.07,45.55,28.52,9555.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-28,Norway,NOR,2021-06-28,4048366.0,2501162.0,1547204.0,32849.0,53599.0,74.68,46.14,28.54,9887.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-29,Norway,NOR,2021-06-29,4099105.0,2548724.0,1550381.0,50739.0,53685.0,75.61,47.01,28.6,9903.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-06-30,Norway,NOR,2021-06-30,4209592.0,2652755.0,1556837.0,110487.0,53785.0,77.65,48.93,28.72,9921.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2021-07-01,Norway,NOR,2021-07-01,4318636.0,2754118.0,1564518.0,109044.0,53248.0,79.66,50.8,28.86,9822.0,"Moderna, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
