,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,date,country,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
1475,2021-03-03,3,3,2021,1454,17,Estonia,EE,EST,1328976,Europe,2021-03-03,Estonia,EST,126764.0,86992.0,39772.0,5306.0,4270.0,9.56,6.56,3.0,3219.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1476,2021-03-04,4,3,2021,1417,8,Estonia,EE,EST,1328976,Europe,2021-03-04,Estonia,EST,134403.0,92139.0,42264.0,7639.0,4427.0,10.13,6.95,3.19,3337.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1477,2021-03-05,5,3,2021,1534,14,Estonia,EE,EST,1328976,Europe,2021-03-05,Estonia,EST,141502.0,97717.0,43785.0,7099.0,4364.0,10.67,7.37,3.3,3290.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1478,2021-03-06,6,3,2021,1540,7,Estonia,EE,EST,1328976,Europe,2021-03-06,Estonia,EST,145251.0,101304.0,43947.0,3749.0,4692.0,10.95,7.64,3.31,3537.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1479,2021-03-07,7,3,2021,1319,9,Estonia,EE,EST,1328976,Europe,2021-03-07,Estonia,EST,146249.0,102298.0,43951.0,998.0,4790.0,11.02,7.71,3.31,3611.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1480,2021-03-08,8,3,2021,1180,14,Estonia,EE,EST,1328976,Europe,2021-03-08,Estonia,EST,149919.0,105721.0,44198.0,3670.0,4819.0,11.3,7.97,3.33,3633.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1481,2021-03-09,9,3,2021,1308,2,Estonia,EE,EST,1328976,Europe,2021-03-09,Estonia,EST,155029.0,109760.0,45269.0,5110.0,4796.0,11.69,8.27,3.41,3615.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1482,2021-03-10,10,3,2021,1482,8,Estonia,EE,EST,1328976,Europe,2021-03-10,Estonia,EST,161479.0,113757.0,47722.0,6450.0,4959.0,12.17,8.58,3.6,3738.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1483,2021-03-11,11,3,2021,1956,9,Estonia,EE,EST,1328976,Europe,2021-03-11,Estonia,EST,172593.0,121940.0,50653.0,11114.0,5456.0,13.01,9.19,3.82,4113.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1484,2021-03-12,12,3,2021,1357,0,Estonia,EE,EST,1328976,Europe,2021-03-12,Estonia,EST,180256.0,127675.0,52581.0,7663.0,5536.0,13.59,9.62,3.96,4173.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1485,2021-03-13,13,3,2021,1586,24,Estonia,EE,EST,1328976,Europe,2021-03-13,Estonia,EST,185763.0,133103.0,52660.0,5507.0,5787.0,14.0,10.03,3.97,4362.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1486,2021-03-14,14,3,2021,935,9,Estonia,EE,EST,1328976,Europe,2021-03-14,Estonia,EST,191052.0,138377.0,52675.0,5289.0,6400.0,14.4,10.43,3.97,4825.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1487,2021-03-15,15,3,2021,1279,9,Estonia,EE,EST,1328976,Europe,2021-03-15,Estonia,EST,194676.0,141736.0,52940.0,3624.0,6394.0,14.68,10.68,3.99,4820.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1488,2021-03-16,16,3,2021,1462,11,Estonia,EE,EST,1328976,Europe,2021-03-16,Estonia,EST,199225.0,145486.0,53739.0,4549.0,6314.0,15.02,10.97,4.05,4760.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1489,2021-03-17,17,3,2021,1783,6,Estonia,EE,EST,1328976,Europe,2021-03-17,Estonia,EST,204657.0,150662.0,53995.0,5432.0,6168.0,15.43,11.36,4.07,4650.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1490,2021-03-18,18,3,2021,1700,13,Estonia,EE,EST,1328976,Europe,2021-03-18,Estonia,EST,212080.0,157299.0,54781.0,7423.0,5641.0,15.99,11.86,4.13,4252.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1491,2021-03-19,19,3,2021,1749,11,Estonia,EE,EST,1328976,Europe,2021-03-19,Estonia,EST,220704.0,163752.0,56952.0,8624.0,5778.0,16.64,12.34,4.29,4356.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1492,2021-03-20,20,3,2021,1248,11,Estonia,EE,EST,1328976,Europe,2021-03-20,Estonia,EST,222983.0,165974.0,57009.0,2279.0,5317.0,16.81,12.51,4.3,4008.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1493,2021-03-21,21,3,2021,1373,7,Estonia,EE,EST,1328976,Europe,2021-03-21,Estonia,EST,224326.0,167297.0,57029.0,1343.0,4753.0,16.91,12.61,4.3,3583.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1494,2021-03-22,22,3,2021,993,10,Estonia,EE,EST,1328976,Europe,2021-03-22,Estonia,EST,226816.0,169250.0,57566.0,2490.0,4591.0,17.1,12.76,4.34,3461.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1495,2021-03-23,23,3,2021,1062,12,Estonia,EE,EST,1328976,Europe,2021-03-23,Estonia,EST,229744.0,171997.0,57747.0,2928.0,4360.0,17.32,12.97,4.35,3287.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1496,2021-03-24,24,3,2021,1552,14,Estonia,EE,EST,1328976,Europe,2021-03-24,Estonia,EST,235398.0,177246.0,58152.0,5654.0,4392.0,17.75,13.36,4.38,3311.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1497,2021-03-25,25,3,2021,1429,13,Estonia,EE,EST,1328976,Europe,2021-03-25,Estonia,EST,245438.0,185733.0,59705.0,10040.0,4765.0,18.5,14.0,4.5,3592.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1498,2021-03-26,26,3,2021,1150,11,Estonia,EE,EST,1328976,Europe,2021-03-26,Estonia,EST,252122.0,191554.0,60568.0,6684.0,4488.0,19.01,14.44,4.57,3383.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1499,2021-03-27,27,3,2021,1151,13,Estonia,EE,EST,1328976,Europe,2021-03-27,Estonia,EST,254511.0,193684.0,60827.0,2389.0,4504.0,19.19,14.6,4.59,3395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1500,2021-03-28,28,3,2021,892,0,Estonia,EE,EST,1328976,Europe,2021-03-28,Estonia,EST,255046.0,194171.0,60875.0,535.0,4389.0,19.23,14.64,4.59,3309.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1501,2021-03-29,29,3,2021,584,19,Estonia,EE,EST,1328976,Europe,2021-03-29,Estonia,EST,257336.0,196120.0,61216.0,2290.0,4360.0,19.4,14.78,4.61,3287.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1502,2021-03-30,30,3,2021,1202,17,Estonia,EE,EST,1328976,Europe,2021-03-30,Estonia,EST,260903.0,198710.0,62193.0,3567.0,4451.0,19.67,14.98,4.69,3355.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1503,2021-03-31,31,3,2021,1008,6,Estonia,EE,EST,1328976,Europe,2021-03-31,Estonia,EST,266879.0,203170.0,63709.0,5976.0,4497.0,20.12,15.32,4.8,3390.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1504,2021-04-01,1,4,2021,829,6,Estonia,EE,EST,1328976,Europe,2021-04-01,Estonia,EST,278827.0,211170.0,67657.0,11948.0,4770.0,21.02,15.92,5.1,3596.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1505,2021-04-02,2,4,2021,1165,14,Estonia,EE,EST,1328976,Europe,2021-04-02,Estonia,EST,282761.0,214723.0,68038.0,3934.0,4377.0,21.32,16.19,5.13,3300.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1506,2021-04-03,3,4,2021,519,9,Estonia,EE,EST,1328976,Europe,2021-04-03,Estonia,EST,291184.0,222522.0,68662.0,8423.0,5239.0,21.95,16.77,5.18,3949.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1507,2021-04-04,4,4,2021,462,10,Estonia,EE,EST,1328976,Europe,2021-04-04,Estonia,EST,295332.0,226533.0,68799.0,4148.0,5755.0,22.26,17.08,5.19,4338.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1508,2021-04-05,5,4,2021,382,9,Estonia,EE,EST,1328976,Europe,2021-04-05,Estonia,EST,298838.0,229048.0,69790.0,3506.0,5929.0,22.53,17.27,5.26,4470.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1509,2021-04-06,6,4,2021,899,14,Estonia,EE,EST,1328976,Europe,2021-04-06,Estonia,EST,302457.0,231530.0,70927.0,3619.0,5936.0,22.8,17.45,5.35,4475.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1510,2021-04-07,7,4,2021,984,12,Estonia,EE,EST,1328976,Europe,2021-04-07,Estonia,EST,308477.0,236431.0,72046.0,6020.0,5943.0,23.25,17.82,5.43,4480.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1511,2021-04-08,8,4,2021,757,14,Estonia,EE,EST,1328976,Europe,2021-04-08,Estonia,EST,321388.0,248073.0,73315.0,12911.0,6080.0,24.23,18.7,5.53,4583.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1512,2021-04-09,9,4,2021,677,16,Estonia,EE,EST,1328976,Europe,2021-04-09,Estonia,EST,332032.0,257653.0,74379.0,10644.0,7039.0,25.03,19.42,5.61,5306.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1513,2021-04-10,10,4,2021,638,14,Estonia,EE,EST,1328976,Europe,2021-04-10,Estonia,EST,333660.0,258877.0,74783.0,1628.0,6068.0,25.15,19.52,5.64,4574.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1514,2021-04-11,11,4,2021,438,0,Estonia,EE,EST,1328976,Europe,2021-04-11,Estonia,EST,333990.0,259162.0,74828.0,330.0,5523.0,25.18,19.54,5.64,4163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1515,2021-04-12,12,4,2021,269,17,Estonia,EE,EST,1328976,Europe,2021-04-12,Estonia,EST,335909.0,260633.0,75276.0,1919.0,5296.0,25.32,19.65,5.67,3992.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1516,2021-04-13,13,4,2021,637,0,Estonia,EE,EST,1328976,Europe,2021-04-13,Estonia,EST,338770.0,262917.0,75853.0,2861.0,5188.0,25.54,19.82,5.72,3911.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1517,2021-04-14,14,4,2021,549,12,Estonia,EE,EST,1328976,Europe,2021-04-14,Estonia,EST,345994.0,268270.0,77724.0,7224.0,5360.0,26.08,20.22,5.86,4041.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1518,2021-04-15,15,4,2021,571,8,Estonia,EE,EST,1328976,Europe,2021-04-15,Estonia,EST,358522.0,277594.0,80928.0,12528.0,5305.0,27.03,20.93,6.1,3999.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1519,2021-04-16,16,4,2021,478,7,Estonia,EE,EST,1328976,Europe,2021-04-16,Estonia,EST,370052.0,285822.0,84230.0,11530.0,5431.0,27.9,21.55,6.35,4094.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1520,2021-04-17,17,4,2021,333,18,Estonia,EE,EST,1328976,Europe,2021-04-17,Estonia,EST,372116.0,287148.0,84968.0,2064.0,5494.0,28.05,21.65,6.41,4142.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1521,2021-04-18,18,4,2021,543,10,Estonia,EE,EST,1328976,Europe,2021-04-18,Estonia,EST,373524.0,288124.0,85400.0,1408.0,5648.0,28.16,21.72,6.44,4258.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1522,2021-04-19,19,4,2021,228,8,Estonia,EE,EST,1328976,Europe,2021-04-19,Estonia,EST,376136.0,289367.0,86769.0,2612.0,5747.0,28.35,21.81,6.54,4332.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1523,2021-04-20,20,4,2021,535,4,Estonia,EE,EST,1328976,Europe,2021-04-20,Estonia,EST,380364.0,291309.0,89055.0,4228.0,5942.0,28.67,21.96,6.71,4479.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1524,2021-04-21,21,4,2021,472,5,Estonia,EE,EST,1328976,Europe,2021-04-21,Estonia,EST,385469.0,295601.0,89868.0,5105.0,5639.0,29.06,22.28,6.77,4251.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1525,2021-04-22,22,4,2021,429,11,Estonia,EE,EST,1328976,Europe,2021-04-22,Estonia,EST,397064.0,303814.0,93250.0,11595.0,5506.0,29.93,22.9,7.03,4151.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1526,2021-04-23,23,4,2021,392,6,Estonia,EE,EST,1328976,Europe,2021-04-23,Estonia,EST,405983.0,309520.0,96463.0,8919.0,5133.0,30.6,23.33,7.27,3869.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1527,2021-04-24,24,4,2021,390,11,Estonia,EE,EST,1328976,Europe,2021-04-24,Estonia,EST,409055.0,310388.0,98667.0,3072.0,5277.0,30.84,23.4,7.44,3978.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1528,2021-04-25,25,4,2021,215,6,Estonia,EE,EST,1328976,Europe,2021-04-25,Estonia,EST,411448.0,311597.0,99851.0,2393.0,5418.0,31.02,23.49,7.53,4084.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1529,2021-04-26,26,4,2021,163,0,Estonia,EE,EST,1328976,Europe,2021-04-26,Estonia,EST,414684.0,313054.0,101630.0,3236.0,5507.0,31.26,23.6,7.66,4151.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1530,2021-04-27,27,4,2021,458,5,Estonia,EE,EST,1328976,Europe,2021-04-27,Estonia,EST,421529.0,316542.0,104987.0,6845.0,5881.0,31.78,23.86,7.91,4433.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1531,2021-04-28,28,4,2021,396,0,Estonia,EE,EST,1328976,Europe,2021-04-28,Estonia,EST,432749.0,323196.0,109553.0,11220.0,6754.0,32.62,24.36,8.26,5091.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1532,2021-04-29,29,4,2021,425,0,Estonia,EE,EST,1328976,Europe,2021-04-29,Estonia,EST,447532.0,331422.0,116110.0,14783.0,7210.0,33.74,24.98,8.75,5435.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1533,2021-04-30,30,4,2021,362,10,Estonia,EE,EST,1328976,Europe,2021-04-30,Estonia,EST,459390.0,337054.0,122336.0,11858.0,7630.0,34.63,25.41,9.22,5752.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1534,2021-05-01,1,5,2021,431,8,Estonia,EE,EST,1328976,Europe,2021-05-01,Estonia,EST,462407.0,338007.0,124400.0,3017.0,7622.0,34.86,25.48,9.38,5746.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1535,2021-05-02,2,5,2021,235,2,Estonia,EE,EST,1328976,Europe,2021-05-02,Estonia,EST,464848.0,339567.0,125281.0,2441.0,7629.0,35.04,25.6,9.44,5751.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1536,2021-05-03,3,5,2021,258,4,Estonia,EE,EST,1328976,Europe,2021-05-03,Estonia,EST,470601.0,341902.0,128699.0,5753.0,7988.0,35.48,25.77,9.7,6022.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1537,2021-05-04,4,5,2021,401,5,Estonia,EE,EST,1328976,Europe,2021-05-04,Estonia,EST,479314.0,346877.0,132437.0,8713.0,8255.0,36.13,26.15,9.98,6223.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1538,2021-05-05,5,5,2021,437,6,Estonia,EE,EST,1328976,Europe,2021-05-05,Estonia,EST,492428.0,354156.0,138272.0,13114.0,8526.0,37.12,26.7,10.42,6427.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1539,2021-05-06,6,5,2021,366,4,Estonia,EE,EST,1328976,Europe,2021-05-06,Estonia,EST,510024.0,362791.0,147233.0,17596.0,8927.0,38.45,27.35,11.1,6730.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://opendata.digilugu.ee
1540,2021-03-01,1,3,2021,211195,2361,Denmark,DK,DNK,5822763,Europe,2021-03-01,Denmark,DNK,631859.0,446836.0,185023.0,20808.0,17916.0,10.91,7.71,3.19,3093.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1541,2021-03-02,2,3,2021,497,4,Denmark,DK,DNK,5822763,Europe,2021-03-02,Denmark,DNK,649860.0,463534.0,186326.0,18001.0,18156.0,11.22,8.0,3.22,3135.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1542,2021-03-03,3,3,2021,532,2,Denmark,DK,DNK,5822763,Europe,2021-03-03,Denmark,DNK,663881.0,476522.0,187359.0,14021.0,17924.0,11.46,8.23,3.23,3095.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1543,2021-03-04,4,3,2021,574,3,Denmark,DK,DNK,5822763,Europe,2021-03-04,Denmark,DNK,683110.0,493936.0,189174.0,19229.0,18512.0,11.79,8.53,3.27,3196.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1544,2021-03-05,5,3,2021,520,4,Denmark,DK,DNK,5822763,Europe,2021-03-05,Denmark,DNK,705426.0,510545.0,194881.0,22316.0,16416.0,12.18,8.81,3.36,2834.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1545,2021-03-06,6,3,2021,614,3,Denmark,DK,DNK,5822763,Europe,2021-03-06,Denmark,DNK,724061.0,525174.0,198887.0,18635.0,17917.0,12.5,9.07,3.43,3093.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1546,2021-03-07,7,3,2021,394,0,Denmark,DK,DNK,5822763,Europe,2021-03-07,Denmark,DNK,740454.0,537225.0,203229.0,16393.0,18486.0,12.78,9.27,3.51,3192.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1547,2021-03-08,8,3,2021,513,2,Denmark,DK,DNK,5822763,Europe,2021-03-08,Denmark,DNK,756531.0,546828.0,209703.0,16077.0,17810.0,13.06,9.44,3.62,3075.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1548,2021-03-09,9,3,2021,425,2,Denmark,DK,DNK,5822763,Europe,2021-03-09,Denmark,DNK,774700.0,557736.0,216964.0,18169.0,17834.0,13.37,9.63,3.75,3079.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1549,2021-03-10,10,3,2021,527,0,Denmark,DK,DNK,5822763,Europe,2021-03-10,Denmark,DNK,794062.0,569810.0,224252.0,19362.0,18597.0,13.71,9.84,3.87,3211.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1550,2021-03-11,11,3,2021,2007,1,Denmark,DK,DNK,5822763,Europe,2021-03-11,Denmark,DNK,806695.0,574381.0,232314.0,12633.0,17655.0,13.93,9.92,4.01,3048.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1551,2021-03-12,12,3,2021,862,2,Denmark,DK,DNK,5822763,Europe,2021-03-12,Denmark,DNK,820716.0,577740.0,242976.0,14021.0,16470.0,14.17,9.97,4.19,2843.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1552,2021-03-13,13,3,2021,645,3,Denmark,DK,DNK,5822763,Europe,2021-03-13,Denmark,DNK,831212.0,582273.0,248939.0,10496.0,15307.0,14.35,10.05,4.3,2643.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1553,2021-03-14,14,3,2021,613,3,Denmark,DK,DNK,5822763,Europe,2021-03-14,Denmark,DNK,841862.0,583506.0,258356.0,10650.0,14487.0,14.53,10.07,4.46,2501.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1554,2021-03-15,15,3,2021,541,1,Denmark,DK,DNK,5822763,Europe,2021-03-15,Denmark,DNK,854618.0,586324.0,268294.0,12756.0,14012.0,14.75,10.12,4.63,2419.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1555,2021-03-16,16,3,2021,612,2,Denmark,DK,DNK,5822763,Europe,2021-03-16,Denmark,DNK,870941.0,593144.0,277797.0,16323.0,13749.0,15.04,10.24,4.8,2374.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1556,2021-03-17,17,3,2021,771,2,Denmark,DK,DNK,5822763,Europe,2021-03-17,Denmark,DNK,890947.0,603914.0,287033.0,20006.0,13841.0,15.38,10.43,4.96,2390.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1557,2021-03-18,18,3,2021,787,1,Denmark,DK,DNK,5822763,Europe,2021-03-18,Denmark,DNK,912892.0,618605.0,294287.0,21945.0,15171.0,15.76,10.68,5.08,2619.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1558,2021-03-19,19,3,2021,786,1,Denmark,DK,DNK,5822763,Europe,2021-03-19,Denmark,DNK,932557.0,626452.0,306105.0,19665.0,15977.0,16.1,10.82,5.28,2758.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1559,2021-03-20,20,3,2021,843,0,Denmark,DK,DNK,5822763,Europe,2021-03-20,Denmark,DNK,940363.0,629399.0,310964.0,7806.0,15593.0,16.23,10.87,5.37,2692.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1560,2021-03-21,21,3,2021,590,2,Denmark,DK,DNK,5822763,Europe,2021-03-21,Denmark,DNK,950037.0,634380.0,315657.0,9674.0,15454.0,16.4,10.95,5.45,2668.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1561,2021-03-22,22,3,2021,657,1,Denmark,DK,DNK,5822763,Europe,2021-03-22,Denmark,DNK,961966.0,638477.0,323489.0,11929.0,15335.0,16.61,11.02,5.58,2648.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1562,2021-03-23,23,3,2021,772,2,Denmark,DK,DNK,5822763,Europe,2021-03-23,Denmark,DNK,975734.0,644618.0,331116.0,13768.0,14970.0,16.85,11.13,5.72,2585.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1563,2021-03-24,24,3,2021,754,1,Denmark,DK,DNK,5822763,Europe,2021-03-24,Denmark,DNK,999158.0,654498.0,344660.0,23424.0,15459.0,17.25,11.3,5.95,2669.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1564,2021-03-25,25,3,2021,-2001,1,Denmark,DK,DNK,5822763,Europe,2021-03-25,Denmark,DNK,1015394.0,662246.0,353148.0,16236.0,14643.0,17.53,11.43,6.1,2528.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1565,2021-03-26,26,3,2021,814,5,Denmark,DK,DNK,5822763,Europe,2021-03-26,Denmark,DNK,1029476.0,668416.0,361060.0,14082.0,13846.0,17.77,11.54,6.23,2390.0,"Moderna, Pfizer/BioNTech",Statens Serum Institute,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
